id,type,text1,text2,text3,text4,text5,notes
sabot_fighter,WEAPON,"Dispara una rafaga de segunda etapa de penetradores cineticos de alta velocidad cuando esta en rango. Inflige gran dano a los escudos y un dano masivo por PEM al impactar en el casco o el blindaje enemigo. Dificil de detener con DP.

Los misiles clase sabot son armas cineticas de dos etapas y corto alcance. La primera etapa de un misil guiado proyecta un conjunto secundario a una distancia de impacto de un objetivo con escudo. El ordenador de tiro a bordo enciende entonces el propulente para un penetrador cinetico. Este ""sabot"", como se le llama comunmente, es normalmente un proyectil estrecho y estabilizado lateralmente, fabricado con un material ultradenso como el uranio empobrecido.

Excelente para derribar escudos enemigos y provocar una sobrecarga. El blindaje estandar de las naves es espaciado y, por tanto, el sabot inflige un dano mas manejable si los escudos se bajan a tiempo para recibir el impacto en el blindaje.

Este montaje solo transporta un misil.",,,,,
breach,WEAPON,Un misil rapido y fuertemente blindado con buena capacidad de guiado y una pequena ojiva especializada en la destruccion de blindaje.,,,,,
breachpod,WEAPON,Un misil rapido y fuertemente blindado con buena capacidad de guiado y una pequena ojiva especializada en la destruccion de blindaje.,,,,,
pilum,WEAPON,"Misil de dos etapas disenado para el apoyo de largo alcance por parte de naves de combate de retaguardia. La segunda etapa posee una velocidad maxima superior, lo que le otorga mejores posibilidades de vencer a los sistemas de defensa de punto.

Como sistema de armas tecnologicamente maduro, el misil de clase Pilum es la eleccion obvia para ataques de largo alcance por parte de capitanes cautelosos. La ojiva consiste en un dispositivo capaz de causar fallos localizados en escudos activos, y un generador de PEM para asestar un golpe modesto a traves de esas brechas. Ninguno de los dos dispositivos es particularmente eficaz debido a las limitaciones impuestas por los excesivos tanques de combustible del misil.

Un sistema de cargador automatico de grado de combate garantiza una utilidad continua, aunque modesta, en enfrentamientos prolongados.",,,,,
pilum_large,WEAPON,"Un misil de dos etapas adecuado para el apoyo de largo alcance por parte de naves de combate de retaguardia. La segunda etapa tiene una velocidad maxima superior, lo que le da una mejor oportunidad de derrotar a los sistemas de defensa de punto. El sistema de lanzamiento tipo ""catapulta"" produce una mayor concentracion de fuego.

Como sistema de armas tecnologicamente maduro, el misil de clase Pilum es la opcion obvia para ataques de largo alcance por parte de capitanes cautelosos. La ojiva consiste en un dispositivo capaz de causar fallos localizados en escudos activos y un generador de EMP para asestar un golpe modesto a traves de estas brechas. Ninguno de los dos dispositivos es particularmente eficaz debido a las limitaciones impuestas por los excesivos tanques de combustible del misil.

Un sistema de autocargador de combate garantiza una utilidad continua, aunque modesta, en enfrentamientos prolongados.",,,,,
phasecl,WEAPON,"Despliega cargas de proximidad de baja velocidad con un radio de explosion impresionante y capacidad para ignorar el fuego de defensa de punto. Es especialmente devastador contra cazas, pero tambien eficaz contra objetivos blindados.",,,,,
phasecl_bomber,WEAPON,"Despliega cargas de proximidad de baja velocidad con un radio de explosion impresionante. Especialmente devastador contra cazas, pero tambien eficaz contra objetivos blindados.",,,,,
typhoon,WEAPON,"Este sistema de armas, simple pero potente, consta de un tubo de lanzamiento y un cargador que suele transportar un punado de misiles estandar de clase Reaper.",,,,,
cyclone,WEAPON,"Sistema de lanzador dual capaz de lanzar una rafaga de torpedos. Devastador para naves lentas que no pueden apartarse a tiempo.

Un sistema de armas muy grande, el lanzador de clase Cyclone figura con dos grandes tubos de torpedos y un cargador interno. El sistema de control de fuego esta vinculado y dispara dos torbulos de clase Reaper en tandem. Un cargador automatico prepara la siguiente salva del cargador en cuestion de segundos.",,,,,
hurricane,WEAPON,"Lanza un misil que se divide en multiples ojivas al aproximarse al objetivo. Especialmente devastador contra enemigos con los escudos desactivados.

Las torretas Hurricane son un arma de la epoca tardia de la Expansion, disenada para lanzar un modulo de proyeccion de misiles multiples autopropulsados. Un ordenador de tiro programa el modulo con una solucion de impacto en el momento de su lanzamiento. El enjambre de misiles pequenos liberados es peligroso para todo tipo de naves. Los misiles cuentan con una ojiva de carga hueca que los hace mas eficaces contra el blindaje enemigo. Estas caracteristicas convierten al Hurricane en un arma de ejecucion, utilizada habitualmente solo por oficiales de artilleria con ordenes de destruir por completo a sus objetivos lisiados.",,,,,
mininglaser,WEAPON,"Laser de utilidad barato, conectado directamente para la defensa contra misiles y cazas. De largo alcance, pero limitado por su baja potencia de salida.

Un laser de mineria Mk I presenta un medio de ganancia de gas de fluoruro reconvertido para el combate. El paquete de fijacion de microasteroides ha sido reutilizado para rastrear y fijar misiles entrantes. Es practicamente inutil contra objetivos mas grandes o blindados. Posee un haz de seguimiento integrado de 670 nm.",,,,,
pdlaser,WEAPON,"Pequeno laser disenado para la defensa contra misiles y cazas, con gran capacidad de seguimiento, dano decente y un alcance muy corto.

La sencillez, la fiabilidad y los bajos costes de flujo caracterizan a esta omnipresente arma de defensa de punto. El laser esta construido alrededor de un medio de ganancia de dioxido de carbono combinado con un haz de marcacion de corto alcance. Un sencillo conjunto de lentes de una sola etapa, sin piezas moviles, permite que el arma funcione durante periodos prolongados sin necesidad de procedimientos de mantenimiento. El bajo dano ha dado lugar a la creacion del acronimo burlon ""Reza [para que sea un] Fiasco"".",,,,,
taclaser,WEAPON,"Laser de combate estandar, util a media y larga distancia. Un arma muy versatil, especialmente eficaz contra objetivos sin escudo.

El caballo de batalla de las armas de rayo en el sector, el laser tactico se utiliza a menudo por su bajo coste de mantenimiento, versatilidad y facilidad de construccion. Cuenta con un medio de ganancia de dioxido de carbono estandar, un haz de marcacion de 530 nm y tres conjuntos de lentes. Un buen arma de apoyo para naves pequenas, especialmente en enfrentamientos prolongados.",,,,,
ioncannon,WEAPON,"Un canon de energia de alcance medio que emite un pulso electromagnetico (EMP) y puede inhabilitar rapidamente los sistemas o motores enemigos. Puede derivar hacia modulos cercanos al punto de impacto.

El medio de ganancia no estandar del canon de iones proyecta materia barionica altamente ionizada en un proyectil coherente. Cuando el proyectil de iones impacta en el objetivo, crea un campo magnetico localizado que causa estragos en todo tipo de electronica, incluidos sensores, encendedores de combustible, modulos de punteria, ordenadores, etc. El arma tambien funde ciertos circuitos y puede forzar ligeramente los generadores de escudo, por lo que inflige una cantidad insignificante de dano permanente. Rara vez es el unico tipo de arma equipada en las naves.",,,,,
ioncannon_fighter,WEAPON,Un canon de energia de alcance medio y disparo lento que lanza un pulso electromagnetico (PEM) y puede inhabilitar rapidamente los sistemas o motores enemigos. Puede derivar hacia los modulos cercanos al punto de impacto.,,,,,
irpulse,WEAPON,"Un laser de pulso infrarrojo con alta eficiencia de flujo que dispara rafagas de energia a medio alcance. Un arma excelente para rafagas de fuego prolongadas.

Esta arma es identica a la mayoria de los laseres de combate con un medio de ganancia de dioxido de carbono que dispara a once micras. Una fuente de alimentacion con conmutacion por Q permite la ablacion del objetivo, lo que hace que el arma sea mucho mas efectiva que un haz convencional, a costa de un consumo de energia mucho mayor. Se utiliza con mayor frecuencia en cazas o fragatas, donde el bajo alcance del arma puede compensarse con la maniobrabilidad de la nave equipada.",,,,,
irpulse_fighter,WEAPON,Un laser de pulso infrarrojo de disparo lento y eficiente en flujo que lanza rafagas de energia a media distancia. Un arma excelente para rafagas de fuego prolongadas.,,,,,
lrpdlaser,WEAPON,"Arma de energia de medio alcance, eficaz para neutralizar amenazas de misiles y cazas. Puede dispararse durante periodos prolongados, pero el dano es insuficiente.

Un conjunto de lentes adicional elimina las particulas de autodifusion de un haz estandar de dioxido de carbono disparado a una longitud de onda de once micras. El alcance extendido permite que la potencia, de otro modo baja, tenga un mayor impacto en los objetivos. Es particularmente util para destruir misiles dirigidos a un objetivo con escudo; un laser de defensa de punto estandar generalmente no tiene el alcance suficiente para extenderse mas alla de los escudos defensivos de la nave que debe proteger.",,,,,
pdburst,WEAPON,"Cuenta con un condensador integrado que permite al arma disparar varias rafagas en rapida sucesion si se deja recargar por completo. Excelente contra misiles y cazas.

El laser de defensa de punto por rafagas es un refinamiento adicional de las armas de haz de DP estandar. El medio de ganancia con conmutacion por Q se bombea por pulsos, asegurando que la potencia entregada al medio de ganancia de zafiro dopado con titanio alcance su maximo en un intervalo predefinido. El resultado es un arma que dispara una vez cada par de segundos y es extremadamente eficaz para su pequeno tamano. El consumo de energia es lo suficientemente bajo como para que incluso los nucleos de energia de algunos cazas puedan soportar la carga de disparo.",,,,,
